image_path,subject_id,gender,hand,finger,finger_index,category,alteration
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_little_finger_Obl.BMP,235,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_little_finger_Zcut.BMP,235,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_middle_finger_CR.BMP,235,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_middle_finger_Obl.BMP,235,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_middle_finger_Zcut.BMP,235,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_ring_finger_CR.BMP,235,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_ring_finger_Obl.BMP,235,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_ring_finger_Zcut.BMP,235,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_thumb_finger_CR.BMP,235,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_thumb_finger_Obl.BMP,235,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Left_thumb_finger_Zcut.BMP,235,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_index_finger_CR.BMP,235,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_index_finger_Obl.BMP,235,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_little_finger_CR.BMP,235,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_little_finger_Obl.BMP,235,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_little_finger_Zcut.BMP,235,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_middle_finger_CR.BMP,235,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_middle_finger_Obl.BMP,235,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_ring_finger_CR.BMP,235,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_ring_finger_Obl.BMP,235,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_ring_finger_Zcut.BMP,235,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_thumb_finger_CR.BMP,235,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/235__M_Right_thumb_finger_Obl.BMP,235,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_index_finger_CR.BMP,236,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_index_finger_Obl.BMP,236,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_index_finger_Zcut.BMP,236,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_little_finger_CR.BMP,236,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_little_finger_Obl.BMP,236,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_little_finger_Zcut.BMP,236,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_middle_finger_CR.BMP,236,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_middle_finger_Obl.BMP,236,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_middle_finger_Zcut.BMP,236,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_ring_finger_CR.BMP,236,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_ring_finger_Obl.BMP,236,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_ring_finger_Zcut.BMP,236,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_thumb_finger_CR.BMP,236,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_thumb_finger_Obl.BMP,236,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Left_thumb_finger_Zcut.BMP,236,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_index_finger_Obl.BMP,236,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_little_finger_CR.BMP,236,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_little_finger_Obl.BMP,236,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_little_finger_Zcut.BMP,236,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_middle_finger_CR.BMP,236,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_middle_finger_Obl.BMP,236,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_middle_finger_Zcut.BMP,236,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_ring_finger_CR.BMP,236,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_ring_finger_Obl.BMP,236,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_ring_finger_Zcut.BMP,236,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_thumb_finger_CR.BMP,236,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_thumb_finger_Obl.BMP,236,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/236__M_Right_thumb_finger_Zcut.BMP,236,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_index_finger_CR.BMP,237,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_index_finger_Obl.BMP,237,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_index_finger_Zcut.BMP,237,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_little_finger_CR.BMP,237,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_little_finger_Obl.BMP,237,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_little_finger_Zcut.BMP,237,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_middle_finger_CR.BMP,237,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_middle_finger_Obl.BMP,237,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_middle_finger_Zcut.BMP,237,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_ring_finger_CR.BMP,237,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_ring_finger_Obl.BMP,237,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_ring_finger_Zcut.BMP,237,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_thumb_finger_CR.BMP,237,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_thumb_finger_Obl.BMP,237,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Left_thumb_finger_Zcut.BMP,237,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_index_finger_CR.BMP,237,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_index_finger_Obl.BMP,237,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_index_finger_Zcut.BMP,237,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_little_finger_CR.BMP,237,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_little_finger_Obl.BMP,237,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_little_finger_Zcut.BMP,237,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_middle_finger_CR.BMP,237,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_middle_finger_Obl.BMP,237,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_middle_finger_Zcut.BMP,237,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_ring_finger_CR.BMP,237,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_ring_finger_Obl.BMP,237,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_ring_finger_Zcut.BMP,237,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_thumb_finger_CR.BMP,237,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_thumb_finger_Obl.BMP,237,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/237__M_Right_thumb_finger_Zcut.BMP,237,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_index_finger_Obl.BMP,238,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_little_finger_CR.BMP,238,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_little_finger_Obl.BMP,238,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_little_finger_Zcut.BMP,238,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_middle_finger_CR.BMP,238,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_middle_finger_Obl.BMP,238,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_middle_finger_Zcut.BMP,238,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_ring_finger_CR.BMP,238,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_ring_finger_Obl.BMP,238,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_thumb_finger_Obl.BMP,238,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Left_thumb_finger_Zcut.BMP,238,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_index_finger_CR.BMP,238,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_index_finger_Obl.BMP,238,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_index_finger_Zcut.BMP,238,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_little_finger_CR.BMP,238,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_little_finger_Obl.BMP,238,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_little_finger_Zcut.BMP,238,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_middle_finger_CR.BMP,238,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_middle_finger_Obl.BMP,238,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_middle_finger_Zcut.BMP,238,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_ring_finger_CR.BMP,238,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_ring_finger_Obl.BMP,238,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_ring_finger_Zcut.BMP,238,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_thumb_finger_CR.BMP,238,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_thumb_finger_Obl.BMP,238,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/238__M_Right_thumb_finger_Zcut.BMP,238,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_index_finger_CR.BMP,239,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_index_finger_Obl.BMP,239,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_little_finger_CR.BMP,239,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_little_finger_Obl.BMP,239,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_middle_finger_CR.BMP,239,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_middle_finger_Obl.BMP,239,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_middle_finger_Zcut.BMP,239,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_ring_finger_CR.BMP,239,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_ring_finger_Obl.BMP,239,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_thumb_finger_CR.BMP,239,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_thumb_finger_Obl.BMP,239,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Left_thumb_finger_Zcut.BMP,239,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_index_finger_Obl.BMP,239,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_little_finger_CR.BMP,239,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_little_finger_Obl.BMP,239,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_middle_finger_Obl.BMP,239,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_middle_finger_Zcut.BMP,239,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_ring_finger_CR.BMP,239,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_ring_finger_Obl.BMP,239,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_ring_finger_Zcut.BMP,239,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_thumb_finger_CR.BMP,239,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/239__M_Right_thumb_finger_Obl.BMP,239,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_index_finger_CR.BMP,23,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_index_finger_Obl.BMP,23,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_index_finger_Zcut.BMP,23,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_little_finger_Obl.BMP,23,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_middle_finger_Obl.BMP,23,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_ring_finger_CR.BMP,23,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_ring_finger_Obl.BMP,23,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_ring_finger_Zcut.BMP,23,Male,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_thumb_finger_CR.BMP,23,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_thumb_finger_Obl.BMP,23,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Left_thumb_finger_Zcut.BMP,23,Male,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_index_finger_Obl.BMP,23,Male,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_little_finger_Obl.BMP,23,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_little_finger_Zcut.BMP,23,Male,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_middle_finger_CR.BMP,23,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_middle_finger_Obl.BMP,23,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_middle_finger_Zcut.BMP,23,Male,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_ring_finger_Obl.BMP,23,Male,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/23__M_Right_thumb_finger_Obl.BMP,23,Male,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_index_finger_CR.BMP,240,Female,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_index_finger_Obl.BMP,240,Female,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_index_finger_Zcut.BMP,240,Female,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_little_finger_CR.BMP,240,Female,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_little_finger_Obl.BMP,240,Female,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_middle_finger_CR.BMP,240,Female,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_middle_finger_Obl.BMP,240,Female,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_middle_finger_Zcut.BMP,240,Female,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_ring_finger_CR.BMP,240,Female,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_ring_finger_Obl.BMP,240,Female,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_ring_finger_Zcut.BMP,240,Female,Left,ring,Left_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_thumb_finger_CR.BMP,240,Female,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Left_thumb_finger_Obl.BMP,240,Female,Left,thumb,Left_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_index_finger_CR.BMP,240,Female,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_index_finger_Obl.BMP,240,Female,Right,index,Right_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_little_finger_CR.BMP,240,Female,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_little_finger_Obl.BMP,240,Female,Right,little,Right_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_middle_finger_Obl.BMP,240,Female,Right,middle,Right_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_ring_finger_Obl.BMP,240,Female,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_ring_finger_Zcut.BMP,240,Female,Right,ring,Right_ring,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_thumb_finger_CR.BMP,240,Female,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/240__F_Right_thumb_finger_Obl.BMP,240,Female,Right,thumb,Right_thumb,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_index_finger_CR.BMP,241,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_index_finger_Obl.BMP,241,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_index_finger_Zcut.BMP,241,Male,Left,index,Left_index,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_little_finger_CR.BMP,241,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_little_finger_Obl.BMP,241,Male,Left,little,Left_little,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_middle_finger_CR.BMP,241,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_middle_finger_Obl.BMP,241,Male,Left,middle,Left_middle,Altered,hard
data/raw/SOCOFing/Altered/Altered-Hard/241__M_Left_middle_finger_Zcut.BMP,241,Male,Left,middle,Left_middle,Altered,hard
